seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
9,mondrian_cp,0.9203539823008849,0.7850146889686584,0.022123893805309724,0.9,0.7100605964660645,0.22742649912834167,0.9473684210526315,0.8574824929237366,0.23576200008392334,0.92,0.8247721791267395,0.24832676351070404
9,chmp_mean,0.9203539823008849,0.7915469408035278,0.0646017699115044,0.9,0.7241456508636475,0.22742649912834167,0.9473684210526315,0.8594521880149841,0.23576200008392334,0.92,0.8231332898139954,0.24832676351070404
9,chmp_median,0.9203539823008849,0.7897757291793823,0.0663716814159292,0.9,0.7237534523010254,0.22742649912834167,0.9473684210526315,0.8572189211845398,0.23576200008392334,0.92,0.8193069696426392,0.24832676351070404
9,chmp_median_floor,0.9203539823008849,0.7897757291793823,0.0663716814159292,0.9,0.7237534523010254,0.22742649912834167,0.9473684210526315,0.8572189211845398,0.23576200008392334,0.92,0.8193069696426392,0.24832676351070404
10,mondrian_cp,0.9469026548672567,0.9143273830413818,0.0504424778761062,0.96,0.860106885433197,0.21966469287872314,0.8947368421052632,0.854966938495636,0.265036940574646,1.0,1.1129958629608154,0.23042376339435577
10,chmp_mean,0.9469026548672567,0.929806113243103,0.06106194690265486,0.96,0.8884828686714172,0.21966469287872314,0.8947368421052632,0.8598679900169373,0.265036940574646,1.0,1.1187587976455688,0.23042376339435577
10,chmp_median,0.9469026548672567,0.9305580854415894,0.05929203539823005,0.96,0.8880312442779541,0.21966469287872314,0.8947368421052632,0.8613322377204895,0.265036940574646,1.0,1.1208347082138062,0.23042376339435577
10,chmp_median_floor,0.9469026548672567,0.9305580854415894,0.05929203539823005,0.96,0.8880312442779541,0.21966469287872314,0.8947368421052632,0.8613322377204895,0.265036940574646,1.0,1.1208347082138062,0.23042376339435577
11,mondrian_cp,0.9026548672566371,0.7371965646743774,0.08230088495575222,0.98,0.7950559854507446,0.20550031960010529,0.9210526315789473,0.7402739524841309,0.18751424551010132,0.72,0.6168007850646973,0.2458566576242447
11,chmp_mean,0.9026548672566371,0.7446021437644958,0.08584070796460173,0.98,0.8121329545974731,0.20550031960010529,0.9210526315789473,0.7399961948394775,0.18751424551010132,0.72,0.6165420413017273,0.2458566576242447
11,chmp_median,0.9026548672566371,0.7459824085235596,0.08407079646017696,0.98,0.8116421699523926,0.20550031960010529,0.9210526315789473,0.7440037131309509,0.18751424551010132,0.72,0.6176706552505493,0.2458566576242447
11,chmp_median_floor,0.9026548672566371,0.7459824085235596,0.08407079646017696,0.98,0.8116421699523926,0.20550031960010529,0.9210526315789473,0.7440037131309509,0.18751424551010132,0.72,0.6176706552505493,0.2458566576242447
12,mondrian_cp,0.9203539823008849,0.6385130286216736,0.06460176991150439,0.94,0.626027524471283,0.18058334290981293,0.9736842105263158,0.7163392305374146,0.204181969165802,0.8,0.545188307762146,0.22118228673934937
12,chmp_mean,0.9380530973451328,0.6346537470817566,0.06814159292035396,0.96,0.6157459020614624,0.18058334290981293,0.9736842105263158,0.7166152000427246,0.204181969165802,0.84,0.5478880405426025,0.22118228673934937
12,chmp_median,0.9292035398230089,0.635428786277771,0.07876106194690263,0.96,0.6159276366233826,0.18058334290981293,0.9736842105263158,0.7189844846725464,0.204181969165802,0.8,0.5474261045455933,0.22118228673934937
12,chmp_median_floor,0.9292035398230089,0.635428786277771,0.07876106194690263,0.96,0.6159276366233826,0.18058334290981293,0.9736842105263158,0.7189844846725464,0.204181969165802,0.8,0.5474261045455933,0.22118228673934937
13,mondrian_cp,0.8849557522123894,0.8080952167510986,0.023893805309734506,0.9,0.9280871748924255,0.25975003838539124,0.9210526315789473,0.6465892791748047,0.18864068388938904,0.8,0.8136000633239746,0.2926076054573059
13,chmp_mean,0.8849557522123894,0.8098201155662537,0.06991150442477873,0.9,0.9279994368553162,0.25975003838539124,0.9210526315789473,0.6505632996559143,0.18864068388938904,0.8,0.8155321478843689,0.2926076054573059
13,chmp_median,0.8849557522123894,0.8112651705741882,0.08407079646017696,0.9,0.9347351789474487,0.25975003838539124,0.9210526315789473,0.6501972079277039,0.18864068388938904,0.8,0.8091479539871216,0.2926076054573059
13,chmp_median_floor,0.8849557522123894,0.8112651705741882,0.08407079646017696,0.9,0.9347351789474487,0.25975003838539124,0.9210526315789473,0.6501972079277039,0.18864068388938904,0.8,0.8091479539871216,0.2926076054573059
14,mondrian_cp,0.9557522123893806,0.8370248079299927,0.05575221238938047,0.96,0.8250753283500671,0.22174863517284393,0.9473684210526315,0.8625705242156982,0.21127240359783173,0.96,0.8220942616462708,0.1688474863767624
14,chmp_mean,0.9557522123893806,0.8415020704269409,0.07522123893805308,0.96,0.8345962762832642,0.22174863517284393,0.9473684210526315,0.8661487698554993,0.21127240359783173,0.96,0.8178509473800659,0.1688474863767624
14,chmp_median,0.9557522123893806,0.8404099941253662,0.05575221238938049,0.96,0.8332366347312927,0.22174863517284393,0.9473684210526315,0.8657946586608887,0.21127240359783173,0.96,0.8161723613739014,0.1688474863767624
14,chmp_median_floor,0.9557522123893806,0.8404099941253662,0.05575221238938049,0.96,0.8332366347312927,0.22174863517284393,0.9473684210526315,0.8657946586608887,0.21127240359783173,0.96,0.8161723613739014,0.1688474863767624
15,mondrian_cp,0.9380530973451328,0.7411532998085022,0.05752212389380528,0.92,0.7244423031806946,0.1907239854335785,0.9736842105263158,0.7455960512161255,0.14034903049468994,0.92,0.767822265625,0.23425573110580444
15,chmp_mean,0.9380530973451328,0.7514863610267639,0.053982300884955724,0.92,0.7428740859031677,0.1907239854335785,0.9736842105263158,0.7526998519897461,0.14034903049468994,0.92,0.7668666243553162,0.23425573110580444
15,chmp_median,0.9380530973451328,0.7513625025749207,0.05398230088495572,0.92,0.7426301836967468,0.1907239854335785,0.9736842105263158,0.750974178314209,0.14034903049468994,0.92,0.7694173455238342,0.23425573110580444
15,chmp_median_floor,0.9380530973451328,0.7513625025749207,0.05398230088495572,0.92,0.7426301836967468,0.1907239854335785,0.9736842105263158,0.750974178314209,0.14034903049468994,0.92,0.7694173455238342,0.23425573110580444
16,mondrian_cp,0.9557522123893806,0.8505364060401917,0.07876106194690266,0.92,0.8589036464691162,0.22843344509601593,0.9736842105263158,0.8620015978813171,0.19664543867111206,1.0,0.8163743019104004,0.22849063575267792
16,chmp_mean,0.9557522123893806,0.8467888832092285,0.07345132743362831,0.92,0.8506044745445251,0.22843344509601593,0.9736842105263158,0.8595501780509949,0.19664543867111206,1.0,0.819760799407959,0.22849063575267792
16,chmp_median,0.9557522123893806,0.845491349697113,0.07345132743362831,0.92,0.8502247333526611,0.22843344509601593,0.9736842105263158,0.8594291806221008,0.19664543867111206,1.0,0.8148390054702759,0.22849063575267792
16,chmp_median_floor,0.9557522123893806,0.845491349697113,0.07345132743362831,0.92,0.8502247333526611,0.22843344509601593,0.9736842105263158,0.8594291806221008,0.19664543867111206,1.0,0.8148390054702759,0.22849063575267792
17,mondrian_cp,0.9734513274336283,0.8862840533256531,0.07345132743362828,0.96,1.0000720024108887,0.21102295815944672,0.9736842105263158,0.7501016855239868,0.17169351875782013,1.0,0.8657050132751465,0.17668509483337402
17,chmp_mean,0.9734513274336283,0.8937450051307678,0.07345132743362828,0.96,1.0242695808410645,0.21102295815944672,0.9736842105263158,0.7411074638366699,0.17169351875782013,1.0,0.8647044897079468,0.17668509483337402
17,chmp_median,0.9734513274336283,0.896651566028595,0.0734513274336283,0.96,1.0242695808410645,0.21102295815944672,0.9736842105263158,0.7468373775482178,0.17169351875782013,1.0,0.8691330552101135,0.17668509483337402
17,chmp_median_floor,0.9734513274336283,0.896651566028595,0.0734513274336283,0.96,1.0242695808410645,0.21102295815944672,0.9736842105263158,0.7468373775482178,0.17169351875782013,1.0,0.8691330552101135,0.17668509483337402
18,mondrian_cp,0.9292035398230089,0.87237948179245,0.04336283185840707,0.88,0.8345813155174255,0.27317938208580017,0.9473684210526315,0.782346785068512,0.15654751658439636,1.0,1.0848256349563599,0.1768718957901001
18,chmp_mean,0.9203539823008849,0.8695505857467651,0.0486725663716814,0.86,0.8356814384460449,0.27317938208580017,0.9473684210526315,0.7722806930541992,0.15654751658439636,1.0,1.0851387977600098,0.1768718957901001
18,chmp_median,0.9203539823008849,0.8686460256576538,0.0646017699115044,0.86,0.8355118632316589,0.27317938208580017,0.9473684210526315,0.7712886929512024,0.15654751658439636,1.0,1.0828973054885864,0.1768718957901001
18,chmp_median_floor,0.9203539823008849,0.8686460256576538,0.0646017699115044,0.86,0.8355118632316589,0.27317938208580017,0.9473684210526315,0.7712886929512024,0.15654751658439636,1.0,1.0828973054885864,0.1768718957901001
19,mondrian_cp,0.9380530973451328,0.8026031255722046,0.07876106194690265,0.96,0.8262614607810974,0.20582745969295502,0.8947368421052632,0.7817847728729248,0.24224166572093964,0.96,0.7869299054145813,0.19482725858688354
19,chmp_mean,0.9469026548672567,0.8095526695251465,0.06814159292035396,0.98,0.8460845351219177,0.20582745969295502,0.8947368421052632,0.7773730754852295,0.24224166572093964,0.96,0.7854017615318298,0.19482725858688354
19,chmp_median,0.9469026548672567,0.8096189498901367,0.06283185840707961,0.98,0.8453310132026672,0.20582745969295502,0.8947368421052632,0.780158519744873,0.24224166572093964,0.96,0.7829743027687073,0.19482725858688354
19,chmp_median_floor,0.9469026548672567,0.8096189498901367,0.06283185840707961,0.98,0.8453310132026672,0.20582745969295502,0.8947368421052632,0.780158519744873,0.24224166572093964,0.96,0.7829743027687073,0.19482725858688354
