seed,lambda,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
12,0.5,0.8938053097345132,0.7222235798835754,0.09115044247787608,0.82,0.5818972587585449,0.9736842105263158,0.8545747995376587,0.92,0.8017024397850037
12,1.0,0.8938053097345132,0.7156450152397156,0.0982300884955752,0.82,0.5656766295433044,0.9736842105263158,0.8536953926086426,0.92,0.8057453036308289
13,0.0,0.9203539823008849,0.9080607295036316,0.05929203539823005,0.96,1.10137939453125,0.8947368421052632,0.7677367329597473,0.88,0.7347162365913391
13,0.1,0.9203539823008849,0.9091154932975769,0.08584070796460175,0.96,1.103329062461853,0.8947368421052632,0.7668522596359253,0.88,0.7369285821914673
13,0.3,0.9203539823008849,0.9135647416114807,0.08584070796460175,0.96,1.1071827411651611,0.8947368421052632,0.772190272808075,0.88,0.7412182688713074
13,0.5,0.9203539823008849,0.9178920984268188,0.08584070796460175,0.96,1.1109766960144043,0.8947368421052632,0.7773566246032715,0.88,0.7453370690345764
13,1.0,0.9380530973451328,0.9223132133483887,0.07345132743362831,0.98,1.1068767309188843,0.9210526315789473,0.7895735502243042,0.88,0.7549504041671753
14,0.0,0.9292035398230089,0.7109169960021973,0.04159292035398228,0.92,0.6737456321716309,0.9210526315789473,0.6564475893974304,0.96,0.8680532574653625
14,0.1,0.9292035398230089,0.707188606262207,0.029203539823008808,0.92,0.6653723120689392,0.9210526315789473,0.6568551659584045,0.96,0.867328405380249
14,0.3,0.9203539823008849,0.7001699805259705,0.050442477876106166,0.9,0.6496119499206543,0.9210526315789473,0.6576430201530457,0.96,0.8659271001815796
14,0.5,0.9203539823008849,0.6932142972946167,0.052212389380530945,0.9,0.6339895725250244,0.9210526315789473,0.6583964228630066,0.96,0.8645871877670288
14,1.0,0.9292035398230089,0.6994741559028625,0.06283185840707961,0.92,0.6483633518218994,0.9210526315789473,0.6601426005363464,0.96,0.8614799380302429
15,0.0,0.911504424778761,0.680801510810852,0.06283185840707965,0.9,0.7401300072669983,0.9736842105263158,0.6704742908477783,0.84,0.5778423547744751
15,0.1,0.911504424778761,0.6794482469558716,0.05752212389380527,0.9,0.7358821034431458,0.9736842105263158,0.6734696626663208,0.84,0.5756681561470032
15,0.3,0.9026548672566371,0.6770117878913879,0.06460176991150439,0.88,0.7277573347091675,0.9736842105263158,0.6792759895324707,0.84,0.5720786452293396
15,0.5,0.9026548672566371,0.6764202117919922,0.048672566371681374,0.88,0.7200918793678284,0.9736842105263158,0.6848487854003906,0.84,0.5762655735015869
15,1.0,0.911504424778761,0.674923300743103,0.05752212389380528,0.9,0.7019386291503906,0.9736842105263158,0.6978468894958496,0.84,0.5860489010810852
16,0.0,0.9380530973451328,0.8969350457191467,0.0752212389380531,0.94,0.9133875966072083,1.0,1.0796583890914917,0.84,0.586290717124939
16,0.1,0.9380530973451328,0.8991782665252686,0.06991150442477875,0.94,0.9179783463478088,1.0,1.0800708532333374,0.84,0.5866212844848633
16,0.3,0.9380530973451328,0.9036552906036377,0.08230088495575219,0.94,0.9271654486656189,1.0,1.0808727741241455,0.84,0.587264358997345
16,0.5,0.9380530973451328,0.9080440402030945,0.08230088495575219,0.94,0.9361869692802429,1.0,1.0816450119018555,0.84,0.5878847241401672
16,1.0,0.9380530973451328,0.9030687212944031,0.07168141592920353,0.94,0.922837495803833,1.0,1.0834558010101318,0.84,0.5893425941467285
17,0.0,0.9469026548672567,0.7507013082504272,0.046902654867256616,0.9,0.7684502601623535,1.0,0.7799849510192871,0.96,0.6706927418708801
17,0.1,0.9469026548672567,0.7503434419631958,0.0646017699115044,0.9,0.7669551968574524,1.0,0.7808985710144043,0.96,0.6706762909889221
17,0.3,0.9469026548672567,0.7500472068786621,0.0646017699115044,0.9,0.7640509009361267,1.0,0.7826622128486633,0.96,0.6724645495414734
17,0.5,0.9469026548672567,0.7503677606582642,0.06460176991150442,0.9,0.7612556219100952,1.0,0.7843451499938965,0.96,0.6769462823867798
17,1.0,0.9380530973451328,0.7510952949523926,0.06991150442477874,0.88,0.7547056674957275,1.0,0.7882342338562012,0.96,0.6874235272407532
18,0.0,0.9469026548672567,0.8164364099502563,0.046902654867256637,0.9,0.822752058506012,0.9736842105263158,0.6657444834709167,1.0,1.0328569412231445
18,0.1,0.9469026548672567,0.8188076615333557,0.08053097345132741,0.9,0.8282601833343506,0.9736842105263158,0.664864182472229,1.0,1.033897042274475
18,0.3,0.9469026548672567,0.823558509349823,0.08053097345132741,0.9,0.8392765522003174,0.9736842105263158,0.6631725430488586,1.0,1.0359090566635132
18,0.5,0.9469026548672567,0.828319251537323,0.08053097345132741,0.9,0.8502930998802185,0.9736842105263158,0.6615673303604126,1.0,1.037834644317627
18,1.0,0.9469026548672567,0.8402583003044128,0.08053097345132741,0.9,0.8778340220451355,0.9736842105263158,0.6578902006149292,1.0,1.0423063039779663
19,0.0,0.9557522123893806,0.7412357330322266,0.06106194690265486,0.98,0.7387915253639221,0.8947368421052632,0.6486233472824097,1.0,0.886894941329956
19,0.1,0.9469026548672567,0.7402224540710449,0.0805309734513274,0.98,0.7370555400848389,0.8947368421052632,0.6499326825141907,0.96,0.8837969303131104
19,0.3,0.9469026548672567,0.7375835180282593,0.08053097345132741,0.98,0.7321088910102844,0.8947368421052632,0.6524752378463745,0.96,0.8778975605964661
19,0.5,0.9469026548672567,0.7346380949020386,0.08053097345132741,0.98,0.7263604998588562,0.8947368421052632,0.654921293258667,0.96,0.8723631501197815
19,1.0,0.9380530973451328,0.7279713153839111,0.05929203539823007,0.96,0.7131639122962952,0.8947368421052632,0.6606481671333313,0.96,0.8599170446395874
