seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
9,chmp_median,0.8584070796460177,0.6706966161727905,0.11946902654867256,0.8,0.5460879802703857,0.25276175141334534,0.9473684210526315,0.8128885626792908,0.2096802294254303,0.84,0.7037822008132935,0.2284793257713318
9,chmp_median_floor,0.8672566371681416,0.6735852956771851,0.1,0.8,0.5521240830421448,0.25276175141334534,0.9473684210526315,0.813639223575592,0.2096802294254303,0.88,0.7036254405975342,0.2284793257713318
10,mondrian_cp,0.9469026548672567,0.9307911396026611,0.05929203539823007,0.92,0.8458203077316284,0.20930713415145874,0.9473684210526315,0.9660477042198181,0.2426416426897049,1.0,1.0471426248550415,0.19309911131858826
10,chmp_mean,0.9557522123893806,0.9353962540626526,0.06814159292035396,0.92,0.8485538363456726,0.20930713415145874,0.9736842105263158,0.9751908183097839,0.2426416426897049,1.0,1.0485934019088745,0.19309911131858826
10,chmp_median,0.9469026548672567,0.9336054921150208,0.05929203539823007,0.92,0.8484668135643005,0.20930713415145874,0.9473684210526315,0.9708213806152344,0.2426416426897049,1.0,1.0473151206970215,0.19309911131858826
10,chmp_median_floor,0.9469026548672567,0.9357543587684631,0.06637168141592921,0.92,0.8535316586494446,0.20930713415145874,0.9473684210526315,0.9688688516616821,0.2426416426897049,1.0,1.0498661994934082,0.19309911131858826
11,mondrian_cp,0.8849557522123894,0.7036000490188599,0.04336283185840709,0.84,0.6542750000953674,0.21056899428367615,0.9210526315789473,0.7506300210952759,0.20783904194831848,0.92,0.7307639122009277,0.21757358312606812
11,chmp_mean,0.8938053097345132,0.7030834555625916,0.055752212389380496,0.86,0.657755970954895,0.21056899428367615,0.9210526315789473,0.7430659532546997,0.20783904194831848,0.92,0.7329654693603516,0.21757358312606812
11,chmp_median,0.8938053097345132,0.704727828502655,0.06991150442477874,0.86,0.6573734879493713,0.21056899428367615,0.9210526315789473,0.7467226982116699,0.20783904194831848,0.92,0.7356044054031372,0.21757358312606812
11,chmp_median_floor,0.8938053097345132,0.7059127688407898,0.06814159292035397,0.86,0.6593756675720215,0.21056899428367615,0.9210526315789473,0.7473701238632202,0.20783904194831848,0.92,0.7359713912010193,0.21757358312606812
12,mondrian_cp,0.9380530973451328,0.774308979511261,0.05044247787610616,0.96,0.791085958480835,0.1751781702041626,0.9473684210526315,0.8921316266059875,0.23145069181919098,0.88,0.5616644620895386,0.23643922805786133
12,chmp_mean,0.9380530973451328,0.7599526047706604,0.05398230088495571,0.96,0.7553359866142273,0.1751781702041626,0.9473684210526315,0.8971921801567078,0.23145069181919098,0.88,0.560581386089325,0.23643922805786133
12,chmp_median,0.9380530973451328,0.759910523891449,0.05398230088495572,0.96,0.7553489804267883,0.1751781702041626,0.9473684210526315,0.8974871635437012,0.23145069181919098,0.88,0.5599172711372375,0.23643922805786133
12,chmp_median_floor,0.9380530973451328,0.7643411159515381,0.05221238938053096,0.96,0.767220139503479,0.1751781702041626,0.9473684210526315,0.8936006426811218,0.23145069181919098,0.88,0.5621085166931152,0.23643922805786133
13,mondrian_cp,0.9026548672566371,0.8711115717887878,0.02920353982300883,0.92,0.9273537993431091,0.31171247363090515,0.9210526315789473,0.7012616991996765,0.22224950790405273,0.84,1.0167992115020752,0.31216004490852356
13,chmp_mean,0.9026548672566371,0.8863627314567566,0.08230088495575219,0.92,0.9551416635513306,0.31171247363090515,0.9210526315789473,0.703677773475647,0.22224950790405273,0.84,1.0264861583709717,0.31216004490852356
13,chmp_median,0.9026548672566371,0.8857643604278564,0.08230088495575219,0.92,0.954620361328125,0.31171247363090515,0.9210526315789473,0.703347384929657,0.22224950790405273,0.84,1.025326132774353,0.31216004490852356
13,chmp_median_floor,0.9026548672566371,0.8782349228858948,0.0805309734513274,0.92,0.9375452399253845,0.31171247363090515,0.9210526315789473,0.7034125924110413,0.22224950790405273,0.84,1.0253441333770752,0.31216004490852356
