seed,lambda,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
7,1.0,0.8938053097345132,0.7880634665489197,0.1141592920353982,0.82,0.6963289380073547,0.9210526315789473,0.7061314582824707,1.0,1.0960692167282104
8,0.0,0.9203539823008849,0.7775787115097046,0.0504424778761062,0.94,0.7709007263183594,0.9736842105263158,0.8400858640670776,0.8,0.695923924446106
8,0.1,0.9292035398230089,0.7782384157180786,0.11061946902654864,0.96,0.771769106388092,0.9736842105263158,0.8397963047027588,0.8,0.6976086497306824
8,0.3,0.9292035398230089,0.7795708179473877,0.11061946902654864,0.96,0.7735702991485596,0.9736842105263158,0.8392443656921387,0.8,0.7008677124977112
8,0.5,0.9292035398230089,0.7779348492622375,0.11061946902654864,0.96,0.7687076330184937,0.9736842105263158,0.8387259840965271,0.8,0.7039867639541626
8,1.0,0.9292035398230089,0.7831146121025085,0.11061946902654864,0.96,0.7776802778244019,0.9736842105263158,0.8375583291053772,0.8,0.711228609085083
9,0.0,0.8761061946902655,0.6619460582733154,0.05752212389380531,0.82,0.5706950426101685,0.9473684210526315,0.7941318154335022,0.88,0.6435258984565735
9,0.1,0.8761061946902655,0.6616944670677185,0.059292035398230046,0.82,0.5709412097930908,0.9473684210526315,0.7927606701850891,0.88,0.6439803838729858
9,0.3,0.8761061946902655,0.6612129807472229,0.059292035398230046,0.82,0.5714303851127625,0.9473684210526315,0.7901047468185425,0.88,0.6448626518249512
9,0.5,0.8672566371681416,0.6607585549354553,0.07345132743362831,0.8,0.5719155073165894,0.9473684210526315,0.7875574827194214,0.88,0.6457107067108154
9,1.0,0.8584070796460177,0.6568061113357544,0.09469026548672564,0.78,0.5665015578269958,0.9473684210526315,0.7816233038902283,0.88,0.647693395614624
10,0.0,0.8584070796460177,0.7687026262283325,0.08584070796460179,0.82,0.7211007475852966,0.8157894736842105,0.708232581615448,1.0,0.9558206796646118
10,0.1,0.8584070796460177,0.7664439082145691,0.08938053097345132,0.82,0.7158105969429016,0.8157894736842105,0.7071666717529297,1.0,0.957811713218689
10,0.3,0.8584070796460177,0.7621811628341675,0.08584070796460175,0.82,0.7057961821556091,0.8157894736842105,0.7051173448562622,1.0,0.9616881012916565
10,0.5,0.8495575221238938,0.7582312226295471,0.09292035398230086,0.8,0.6964775323867798,0.8157894736842105,0.7031711339950562,1.0,0.9654298424720764
10,1.0,0.8495575221238938,0.7669597864151001,0.09469026548672563,0.8,0.7151916027069092,0.8157894736842105,0.698708713054657,1.0,0.9742383360862732
11,0.0,0.9292035398230089,0.7710856199264526,0.07168141592920352,0.9,0.8300228714942932,0.9473684210526315,0.7041605710983276,0.96,0.7549375295639038
11,0.1,0.9292035398230089,0.7685781717300415,0.07522123893805309,0.9,0.8240455389022827,0.9473684210526315,0.7049469947814941,0.96,0.7543626427650452
